Time,BG,CGM,CHO,insulin,LBGI,HBGI,Risk
2024-05-01 14:36:17.936677,138.56,155.33394936879048,0.0,0.019350000000000003,0.0,1.5109019799034997,1.5109019799034997
2024-05-01 14:39:17.936677,138.56000000128498,151.122022323218,0.0,0.019350000000000003,0.0,1.5109019800383567,1.5109019800383567
2024-05-01 14:42:17.936677,138.56000008966527,148.7793733102991,0.0,0.019350000000000003,0.0,1.5109019893128992,1.5109019893128992
2024-05-01 14:45:17.936677,138.5600010359964,147.01271021518113,0.0,0.019350000000000003,0.0,1.5109020886200961,1.5109020886200961
2024-05-01 14:48:17.936677,138.56000554197996,145.64895415792026,0.0,0.019350000000000003,0.0,1.5109025614742533,1.5109025614742533
2024-05-01 14:51:17.936677,138.5600194857351,144.51502902475215,0.0,0.019350000000000003,0.0,1.5109040247206869,1.5109040247206869
2024-05-01 14:54:17.936677,138.5600527647526,143.43786245739346,0.0,0.019350000000000003,0.0,1.5109075169962267,1.5109075169962267
2024-05-01 14:57:17.936677,138.5601196873858,142.244386395293,0.0,0.019350000000000003,0.0,1.510914539817711,1.510914539817711
2024-05-01 15:00:17.936677,138.56023898849824,140.76153721320304,0.0,0.019350000000000003,0.0,1.5109270592379742,1.5109270592379742
2024-05-01 15:03:17.936677,138.5604335724543,138.85165411782378,0.0,0.019350000000000003,0.0,1.5109474789041415,1.5109474789041415
2024-05-01 15:06:17.936677,138.56073007913557,136.58947160316887,0.0,0.019350000000000003,0.0,1.5109785945657264,1.5109785945657264
2024-05-01 15:09:17.936677,138.56115835002728,134.36831464748738,0.0,0.019350000000000003,0.0,1.5110235381248933,1.5110235381248933
2024-05-01 15:12:17.936677,138.56175085151602,132.65230818119431,0.0,0.019350000000000003,0.0,1.5110857172311198,1.5110857172311198
2024-05-01 15:15:17.936677,138.56254209518934,131.90557937314443,0.0,0.019350000000000003,0.0,1.5111687546004409,1.5111687546004409
2024-05-01 15:18:17.936677,138.5635680811989,132.5171461873928,0.0,0.019350000000000003,0.0,1.5112764297969352,1.5112764297969352
2024-05-01 15:21:17.936677,138.56486578052048,134.4253624620382,0.0,0.019350000000000003,0.0,1.5114126251382802,1.5114126251382802
2024-05-01 15:24:17.936677,138.56647266466373,136.8925847888849,0.0,0.019350000000000003,0.0,1.5115812766213221,1.5115812766213221
2024-05-01 15:27:17.936677,138.56842628639845,139.03094822288656,0.0,0.019350000000000003,0.0,1.5117863302387575,1.5117863302387575
2024-05-01 15:30:17.936677,138.57076391178182,139.95258765302714,0.0,0.019350000000000003,0.0,1.5120317037116515,1.5120317037116515
2024-05-01 15:33:17.936677,138.5735222017145,138.88521596332436,0.0,0.019350000000000003,0.0,1.5123212534458441,1.5123212534458441
2024-05-01 15:36:17.936677,138.5767369400407,135.75001622495662,0.0,0.019350000000000003,0.0,1.5126587463921195,1.5126587463921195
2024-05-01 15:39:17.936677,138.58044280457625,131.50837694077444,0.0,0.02274166666666667,0.0,1.5130478364231763,1.5130478364231763
2024-05-01 15:42:17.936677,138.5846731747325,127.35284236907083,0.0,0.02731666666666667,0.0,1.5134920445552358,1.5134920445552358
2024-05-01 15:45:17.936677,138.58945981412367,124.47595525138158,0.0,0.032125,0.0,1.513994726033792,1.513994726033792
2024-05-01 15:48:17.936677,138.59483137916723,123.94007735718259,0.0,0.036275,0.0,1.5145589140728652,1.5145589140728652
2024-05-01 15:51:17.936677,138.60080915859407,126.0264942035511,0.0,0.03915833333333334,0.0,1.5151868725137496,1.5151868725137496
2024-05-01 15:54:17.936677,138.60739957202884,129.84487343883245,0.0,0.04078333333333334,0.0,1.5158793073913435,1.5158793073913435
2024-05-01 15:57:17.936677,138.61458436088262,134.24450458744906,0.0,0.04131666666666667,0.0,1.5166343348447984,1.5166343348447984
2024-05-01 16:00:17.936677,138.62231026998893,138.07464563528325,0.0,0.041175,0.0,1.517446393783861,1.517446393783861
2024-05-01 16:03:17.936677,138.63048017197906,140.29114436767657,0.0,0.04103333333333334,0.0,1.5183053081850622,1.5183053081850622
2024-05-01 16:06:17.936677,138.63894712542944,140.48958525000043,0.0,0.041391666666666674,0.0,1.5191956559702893,1.5191956559702893
2024-05-01 16:09:17.936677,138.64751207714,139.2251782027368,0.0,0.042300000000000004,0.0,1.5200965199465335,1.5200965199465335
2024-05-01 16:12:17.936677,138.6559250296412,137.26634322158577,0.0,0.04371666666666667,0.0,1.520981603282171,1.520981603282171
2024-05-01 16:15:17.936677,138.66388873684633,135.38145172632653,0.0,0.04545833333333334,0.0,1.5218196125146177,1.5218196125146177
2024-05-01 16:18:17.936677,138.6710636505939,134.2725872655413,0.0,0.047158333333333344,0.0,1.5225747752777332,1.5225747752777332
2024-05-01 16:21:17.936677,138.6770729573658,134.24433118896172,0.0,0.04855000000000001,0.0,1.5232073719842605,1.5232073719842605
